id,date,user,pc,activity
{O5X0-F7WP00XG-5818MCKP},01-04-2010 16:49,KJP0113,PC-9686,Logoff
{B2D7-U5ES64PG-0949PMMQ},01-04-2010 07:07,JCW0114,PC-1557,Logon
{M8O9-L4XW48GX-8132IKTU},01-04-2010 11:10,JCW0114,PC-1557,Logon
{S3W2-S0PO28RN-5715BSXV},01-04-2010 11:45,JCW0114,PC-0883,Logon
{Y1G5-G4HL85IM-4053QZGF},01-04-2010 12:36,JCW0114,PC-0883,Logoff
{P1V7-T9QO94OY-7190AQKN},01-04-2010 15:52,JCW0114,PC-1557,Logoff
{Z0R1-E9EP50UV-8604FJAH},01-04-2010 08:18,OFL0115,PC-8015,Logon
{I5N5-Y4AW26NT-8526QJMI},01-04-2010 18:11,OFL0115,PC-8015,Logoff
{H6N6-H8CX83OC-4762ZWJC},01-04-2010 08:07,HGC0116,PC-9199,Logon
{X6J8-D8OP38TX-0614EDDP},01-04-2010 19:29,HGC0116,PC-9199,Logoff
{C1C7-W6NG29ZR-3815KNBS},01-04-2010 07:35,ZSB0117,PC-0896,Logon
{O3W9-A8RK85AC-1076ZGXL},01-04-2010 15:49,ZSB0117,PC-0896,Logoff
{G3P0-B3XF18CU-3392TVCW},01-04-2010 08:20,ZAE0118,PC-5863,Logon
{H1O4-D6WT69PQ-2793CDAJ},01-04-2010 17:20,ZAE0118,PC-5863,Logoff
{L1V9-O5PA26TW-2206OAEG},01-04-2010 08:59,PBB0119,PC-2515,Logon
{E1D7-X0WO35HH-3321JVFJ},01-04-2010 13:25,PBB0119,PC-2515,Logon
{Q7L1-Y0QJ26SH-2790BUDV},01-04-2010 17:55,PBB0119,PC-2515,Logoff
{N5F1-Q8JA62EX-0449CXOT},01-04-2010 08:56,VIM0120,PC-7898,Logon
{M9Y4-U9OQ63RP-2517OBLL},01-04-2010 12:52,VIM0120,PC-7898,Logon
{H0Q5-K6XZ18DJ-3257LXDU},01-04-2010 19:04,VIM0120,PC-7898,Logoff
{Q7Q1-C8AG44ON-9062GCHL},01-04-2010 08:38,GIV0121,PC-1272,Logon
{B1P2-K2FJ68OE-6967PPPB},01-04-2010 12:45,GIV0121,PC-1272,Logon
{R4W0-C2YC78UR-9043GCZM},01-04-2010 19:57,GIV0121,PC-1272,Logoff
{U9K8-O4BJ33HI-6949VXXW},01-04-2010 08:43,WMC0122,PC-1184,Logon
{R7P4-P1QQ27OD-6473QDDN},01-04-2010 16:41,WMC0122,PC-1184,Logoff
{N8T5-G6TK35OT-7705HJPF},01-04-2010 07:33,DDH0123,PC-9391,Logon
{E9S1-Y2TO40YH-2054FXYM},01-04-2010 17:36,DDH0123,PC-9391,Logoff
{B2X3-G7HL22ER-1800FZTF},01-04-2010 07:13,ORB0124,PC-6538,Logon
{W1E3-C2IG03XH-2557AHGS},01-04-2010 11:16,ORB0124,PC-6538,Logon
{N2N1-W7ZX66VV-1540IUNA},01-04-2010 13:52,ORB0124,PC-6538,Logoff
{D0P8-E3AE93PZ-9850DMAM},01-04-2010 07:36,ALE0125,PC-0788,Logon
{Z4U6-R4UX85UP-6079XXXD},01-04-2010 18:50,ALE0125,PC-0788,Logoff
{V0L0-K9TQ86RA-7074PYTI},01-04-2010 08:39,KCB0126,PC-9385,Logon
{S1I8-U1OX03YA-0665GBHO},01-04-2010 17:43,KCB0126,PC-9385,Logoff
{I0J1-W3XA92ER-4377JMXJ},01-04-2010 08:23,CTH0127,PC-6556,Logon
{P6F6-H5VM91PV-8671YLKK},01-04-2010 17:16,CTH0127,PC-6556,Logoff
{T4Q0-G7VH87ZA-4667PSFC},01-04-2010 07:01,BCM0128,PC-0817,Logon
{I9K9-S2RQ47HB-9432PBDZ},01-04-2010 07:25,BCM0128,PC-7455,Logon
{Z2N9-V9XG80CV-2790OPMK},01-04-2010 08:15,BCM0128,PC-7455,Logoff
{M9S6-D3CB99NA-5546EEMP},01-04-2010 17:16,BCM0128,PC-0817,Logoff
{F4A1-K2IT12BU-9098KMKW},01-04-2010 08:10,YLM0129,PC-5101,Logon
{A3Z1-L6BN26BE-2489SORI},01-04-2010 10:25,YLM0129,PC-3172,Logon
{W7I1-Y9NC32QN-4398MRPC},01-04-2010 10:46,YLM0129,PC-3172,Logoff
{A3J9-Z6OL38JZ-3539NPIG},01-04-2010 16:05,YLM0129,PC-5101,Logoff
{U7D4-V1XI42UV-0741ASSM},01-04-2010 07:45,RLS0130,PC-6442,Logon
{H7M1-P7FF83KO-3780AOBL},01-04-2010 18:38,RLS0130,PC-6442,Logoff
{N5I6-E8AZ96CM-7963WLBF},01-04-2010 07:05,KCD0131,PC-9863,Logon
{J2P6-Q9FV31CT-6790JAQT},01-04-2010 15:54,KCD0131,PC-9863,Logoff
{X7P4-L5AR17LJ-5424PDRR},01-04-2010 07:52,JMB0132,PC-8273,Logon
{F8A0-P5NJ34ZM-6129DYZY},01-04-2010 17:01,JMB0132,PC-8273,Logoff
{N7E8-F0ON36SP-0905PXNV},01-04-2010 08:44,VBV0133,PC-6995,Logon
{G7Y4-P3ZJ71FS-4587KUPS},01-04-2010 18:23,VBV0133,PC-6995,Logoff
{E8V1-R5YJ26LU-5074GAPX},01-04-2010 07:34,QJF0134,PC-8972,Logon
{E0C0-Z7WB31VA-9845AZBL},01-04-2010 15:45,QJF0134,PC-8972,Logoff
{N7X4-S0BU23KB-2267MUWX},01-04-2010 08:18,RCC0135,PC-6052,Logon
{A1F4-D3QC29TT-3251QPBN},01-04-2010 19:39,RCC0135,PC-6052,Logoff
{R6O7-X8BP85KN-0776QDNY},01-04-2010 06:24,BFS0136,PC-7195,Logon
{H4C7-V7DJ76FW-8149UGXJ},01-04-2010 09:02,BFS0136,PC-9122,Logon
{U2G8-K5KA44HC-5998EMNX},01-04-2010 09:42,BFS0136,PC-9122,Logoff
{R9W5-M5GK26RI-6585NMYW},01-04-2010 14:35,BFS0136,PC-7195,Logoff
{D2N2-J9SK19QP-6865NRKI},01-04-2010 07:45,VME0137,PC-7142,Logon
{I0Y1-A2GT57DB-9801GERF},01-04-2010 17:07,VME0137,PC-7142,Logoff
{R9L7-F1TG38BQ-8814VJMD},01-04-2010 08:17,FES0138,PC-3341,Logon
{N9P9-C5AR15WN-9813TEXG},01-04-2010 18:36,FES0138,PC-3341,Logoff
{M6D2-U2ID50DD-2752PVDL},01-04-2010 06:32,LVL0139,PC-6164,Logon
{G7Y4-L2XO76HJ-9511MXAH},01-04-2010 10:38,LVL0139,PC-6164,Logon
{X0M3-R8EE04US-6692HPAS},01-04-2010 16:40,LVL0139,PC-6164,Logoff
{E3Z2-X1QP13HX-7824ZSLQ},01-04-2010 07:31,RAY0140,PC-9068,Logon
{E3K7-G8LY53TM-9828WOAU},01-04-2010 18:36,RAY0140,PC-9068,Logoff
{O3A8-D8FS35UR-1786JNAI},01-04-2010 08:58,PCS0141,PC-4937,Logon
{Y5K2-M8DH36JF-9505TIMK},01-04-2010 13:32,PCS0141,PC-4937,Logon
{O1K6-V3XO26AW-8817EKHG},01-04-2010 17:51,PCS0141,PC-4937,Logoff
{Z1B0-L3BB44JQ-2172MJRQ},01-04-2010 08:09,MSG0142,PC-1978,Logon
{F9S5-B9FH59SB-1245DBBU},01-04-2010 18:28,MSG0142,PC-1978,Logoff
{P4G9-K7FY50WH-5425QHDE},01-04-2010 07:56,PTS0143,PC-1792,Logon
{S3K0-T7XY82WV-4903ITDL},01-04-2010 15:47,PTS0143,PC-1792,Logoff
{F0H8-N8TE73RW-1865KOPT},01-04-2010 07:54,HHV0144,PC-4928,Logon
{Q7U5-O8TF45RB-0974IFVT},01-04-2010 18:58,HHV0144,PC-4928,Logoff
{A5Z7-U8BS17NI-9293TSNM},01-04-2010 07:31,LMB0145,PC-7915,Logon
{V2T6-T1RU80KV-4062OWIJ},01-04-2010 16:56,LMB0145,PC-7915,Logoff
{E9Z1-Z6YJ07GE-9806IZCI},01-04-2010 07:51,SXH0146,PC-8239,Logon
{R4L0-W1OU73HM-1343QFMF},01-04-2010 12:52,SXH0146,PC-8239,Logon
{M6W2-E4UY90IW-1172EMET},01-04-2010 17:08,SXH0146,PC-8239,Logoff
{D3L1-X9KA81KY-4492WEYM},01-04-2010 07:41,RCH0147,PC-1056,Logon
{O9D3-P5VV27RP-6599OOSD},01-04-2010 17:36,RCH0147,PC-1056,Logoff
{L5F9-G4TE85OK-6720CZDH},01-04-2010 07:11,NEM0148,PC-6145,Logon
{L0E6-S8VB60IX-8267KWPM},01-04-2010 15:01,NEM0148,PC-6145,Logoff
{E8S6-Y5OF49XJ-5532DVAM},01-04-2010 08:34,OMB0149,PC-0397,Logon
{Y8Q2-K8TT86DI-4781ZJII},01-04-2010 16:24,OMB0149,PC-0397,Logoff
{G8G9-T6GI73XD-8225HSYQ},01-04-2010 09:05,KBC0150,PC-3681,Logon
{F9T6-B5AI84HG-2737EXHN},01-04-2010 12:57,KBC0150,PC-3681,Logon
{Q4A0-X9SG00EC-8598INIP},01-04-2010 18:26,KBC0150,PC-3681,Logoff
{Q2T8-L1WJ12RI-8755IGFF},01-04-2010 08:19,NJC0151,PC-6353,Logon
{F6W6-T9KT67NT-2574WYZS},01-04-2010 18:17,NJC0151,PC-6353,Logoff
{X9U9-G6CT77PI-0998NIAY},01-04-2010 08:08,EVF0152,PC-2708,Logon
{X1X4-D5EH46PD-1420PUZS},01-04-2010 17:47,EVF0152,PC-2708,Logoff
{J5H6-C0TN25PL-9370TGIC},01-04-2010 09:22,OCL0153,PC-8375,Logon
{M6T7-A8CC04NX-2413VXTA},01-04-2010 17:10,OCL0153,PC-8375,Logoff
{K0Z0-A0BR01FS-8958HJEK},01-04-2010 08:21,SIP0154,PC-6004,Logon
{C1O3-V0CM57DK-2102QKIR},01-04-2010 19:10,SIP0154,PC-6004,Logoff
{O9W5-M5IK16FN-2526NIDN},01-04-2010 07:23,MHB0155,PC-0023,Logon
{V4U1-K8JM38NG-9823BWNL},01-04-2010 16:37,MHB0155,PC-0023,Logoff
{P1K0-W0YK63UY-8100EENS},01-04-2010 08:42,EJB0156,PC-6076,Logon
{X7D9-I1FC72IJ-4224KTTH},01-04-2010 13:20,EJB0156,PC-6076,Logon
{B5J4-D3VZ11HN-2402MCHP},01-04-2010 14:22,EJB0156,PC-3120,Logon
{Y7N4-T0EC04KK-4159HRTH},01-04-2010 14:32,EJB0156,PC-3120,Logoff
{E3Y9-R3ZE23SO-5150ZWNU},01-04-2010 17:39,EJB0156,PC-6076,Logoff
{V9Z3-Z0GU91BT-1005JJUP},01-04-2010 07:44,IMJ0157,PC-4367,Logon
{G5E4-B6WA18HE-8562AHTO},01-04-2010 17:44,IMJ0157,PC-4367,Logoff
{D1Z8-Y4ER09GN-5951BPXT},01-04-2010 07:58,FCP0158,PC-0312,Logon
{V9O4-H8BG03DL-9085GYLT},01-04-2010 12:56,FCP0158,PC-0312,Logon
{H6Z4-J3CX74EE-4055KSSL},01-04-2010 18:03,FCP0158,PC-0312,Logoff
{D6C3-D4DH57ZJ-6600VWIV},01-04-2010 07:45,RLS0159,PC-5663,Logon
{A8J5-G4EB41WV-6974UKFT},01-04-2010 15:32,RLS0159,PC-5663,Logoff
{Y8R9-Z3WA85QC-6793VJTD},01-04-2010 08:43,PJC0160,PC-7705,Logon
{K1E4-Z3OA91ZE-2728BOAW},01-04-2010 13:10,PJC0160,PC-0883,Logon
{Y4Y5-Z9HN57BM-2294PZSH},01-04-2010 13:21,PJC0160,PC-0883,Logoff
{K9Y9-M4ER62LT-2161GDNR},01-04-2010 20:35,PJC0160,PC-7705,Logoff
{B8C9-P4SM79TP-3980HLMI},01-04-2010 09:07,KRS0161,PC-5110,Logon
{R6X5-Y3LT09YD-7650SGWK},01-04-2010 13:38,KRS0161,PC-5110,Logon
{K6E6-H3MI96ZN-4065FEMP},01-04-2010 17:58,KRS0161,PC-5110,Logoff
{V0F4-S1LM95JJ-4684VZLV},01-04-2010 08:09,IHK0162,PC-7036,Logon
{J9F7-F8MI75FH-2069IBRN},01-04-2010 17:56,IHK0162,PC-7036,Logoff
{L5Y6-X3LH83DV-7626PBJF},01-04-2010 06:51,SAD0163,PC-7907,Logon
{B5X7-K2GY35RJ-1328ENHI},01-04-2010 10:43,SAD0163,PC-3334,Logon
{W8D0-M2KL25ZB-4675VIAX},01-04-2010 11:30,SAD0163,PC-3334,Logoff
{A0V9-I5OI27YE-5127KIRQ},01-04-2010 11:34,SAD0163,PC-7907,Logon
{O8S9-S6EL71RO-4395UZFG},01-04-2010 14:59,SAD0163,PC-7907,Logoff
{O1X8-W5OT89TG-8357ZCXA},01-04-2010 07:34,TXF0164,PC-3278,Logon
{F2R4-N5WT15MF-5274SDIW},01-04-2010 19:59,TXF0164,PC-3278,Logoff
{B8J6-U8UN63LJ-3529TJBQ},01-04-2010 07:36,SSK0165,PC-2474,Logon
{I2E8-G1FT96ZS-4367ZYMS},01-04-2010 16:39,SSK0165,PC-2474,Logoff
{B7C8-A7TU25XU-8240OGWQ},01-04-2010 07:54,VIB0166,PC-4163,Logon
{Y0W6-V6RI40NO-8494QGVH},01-04-2010 17:47,VIB0166,PC-4163,Logoff
{O9T1-C3ZN75WK-5120MXHA},01-04-2010 08:42,ADT0167,PC-1101,Logon
{C1Z5-L7RS52SS-6796JSFW},01-04-2010 16:32,ADT0167,PC-1101,Logoff
{K8D8-G9GU81IO-2068VCLG},01-04-2010 07:52,URB0168,PC-3848,Logon
{G0D4-O3SE28UN-9636YEET},01-04-2010 17:02,URB0168,PC-3848,Logoff
{X2K0-F4TZ25CI-6992IWJK},01-04-2010 07:49,AML0169,PC-6801,Logon
{L9G3-F3ZX84GS-3422KERP},01-04-2010 16:49,AML0169,PC-6801,Logoff
{F9W0-I0NH58JL-5902USTN},01-04-2010 07:52,GCM0170,PC-4554,Logon
{C2W4-M5FY14AX-9772PAPG},01-04-2010 17:35,GCM0170,PC-4554,Logoff
{X6T9-I7YR68BT-5376CNWL},01-04-2010 07:19,PSM0171,PC-7677,Logon
{X1I2-N2XW56IE-4347KUDC},01-04-2010 17:10,PSM0171,PC-7677,Logoff
{L5P5-W8PH32QU-0833DLPC},01-04-2010 07:23,JGL0172,PC-8967,Logon
{O4N0-L4OT95BM-6205CZHD},01-04-2010 15:35,JGL0172,PC-8967,Logoff
{V4D4-L7NP44XE-8141YBIK},01-04-2010 07:51,AGB0173,PC-9619,Logon
{B0O2-Y4UB27FK-6033AJVV},01-04-2010 12:41,AGB0173,PC-9619,Logon
{Z2Z3-Z4PI16ZA-0438ZQMQ},01-04-2010 17:04,AGB0173,PC-9619,Logoff
{J1L1-S4VN36XR-9714ZGPI},01-04-2010 07:52,KSS0174,PC-3137,Logon
{Y9B4-T8VR98TN-1726ETUU},01-04-2010 16:55,KSS0174,PC-3137,Logoff
{A0D2-P9CC94KR-6971ORAN},01-04-2010 07:17,WHO0175,PC-1134,Logon
{J7G0-U5NL70IE-0458OQSW},01-04-2010 17:34,WHO0175,PC-1134,Logoff
{J6X8-O1YL98BH-2391PNGB},01-04-2010 07:56,BFD0176,PC-9945,Logon
{U3K3-B3QF52UR-7399WORT},01-04-2010 18:51,BFD0176,PC-9945,Logoff
{R7W3-G5UP29YV-9509VTYK},01-04-2010 08:45,AQP0177,PC-0704,Logon
{O8A1-E1NS55SK-9099DJUV},01-04-2010 13:16,AQP0177,PC-0704,Logon
{Q4O1-A9OX36SH-1954UOLM},01-04-2010 17:02,AQP0177,PC-0704,Logoff
{C0J4-R3IM94ZH-1100PMWG},01-04-2010 07:06,AWH0178,PC-8023,Logon
{U3Z3-Z8BK18YW-7363HBVF},01-04-2010 11:57,AWH0178,PC-9126,Logon
{G1F1-L0PK69GI-4206HSAB},01-04-2010 12:01,AWH0178,PC-8023,Logon
{N2S2-M7GV70DD-6154KUEU},01-04-2010 12:11,AWH0178,PC-9126,Logoff
{M0Z7-C6MW81AB-6752HAZI},01-04-2010 16:08,AWH0178,PC-8023,Logoff
{U2G8-C9BQ51GT-5711EITI},01-04-2010 07:57,BRR0179,PC-7925,Logon
{M8I4-I8YS59QO-6654AGPO},01-04-2010 11:38,BRR0179,PC-7925,Logon
{O6T4-N9UD18YX-1357PPSO},01-04-2010 17:53,BRR0179,PC-7925,Logoff
{Y2V3-E9GA94WL-8113BXNT},01-04-2010 08:19,ICM0180,PC-3009,Logon
{F7Z0-Q2LJ26KN-8849PHDH},01-04-2010 19:29,ICM0180,PC-3009,Logoff
{P7W1-N3IL55JE-1376HKKZ},01-04-2010 08:07,IEB0181,PC-7380,Logon
{B1R5-S1SL67UW-2627WTYF},01-04-2010 16:25,IEB0181,PC-7380,Logoff
{E5R7-K2AS52PL-1105FJRL},01-04-2010 08:47,KHO0182,PC-5492,Logon
{K2Y4-J6HV36RZ-6780CWCB},01-04-2010 17:52,KHO0182,PC-5492,Logoff
{Z1V4-Y5IW18SQ-0590HWIZ},01-04-2010 08:50,NLS0183,PC-1104,Logon
{V1J7-V3XE12UH-2439OKBU},01-04-2010 13:42,NLS0183,PC-1104,Logon
{C2P7-H3UW99NR-0222LQMI},01-04-2010 20:31,NLS0183,PC-1104,Logoff
{O0U3-B3BJ10GA-9055NICX},01-04-2010 08:02,AZC0184,PC-5899,Logon
{H7R2-U2AX11HS-6526FWOT},01-04-2010 17:11,AZC0184,PC-5899,Logoff
{H0Y6-L4BE07UZ-3410UNWR},01-04-2010 08:11,MSC0185,PC-1486,Logon
{C2S6-P4BI42EP-8785TFDM},01-04-2010 14:45,MSC0185,PC-1486,Logoff
{V7V5-G2SC25OS-5812MQYM},01-04-2010 07:56,NJS0186,PC-4491,Logon
{E9V2-T7BR12VS-4758EAPI},01-04-2010 18:05,NJS0186,PC-4491,Logoff
{V6F5-Q2LS01TW-7858MWCN},01-04-2010 07:50,FCH0187,PC-8372,Logon
{N6O8-V3TV63KM-9497GUAY},01-04-2010 16:00,FCH0187,PC-8372,Logoff
{H2F5-N6PU85DY-7904WTHO},01-04-2010 07:19,NBP0188,PC-3645,Logon
{E7E7-A1OU17GU-5523RASG},01-04-2010 08:10,NBP0188,PC-3538,Logon
{Z8U9-F5DC44JG-1242KLBS},01-04-2010 09:10,NBP0188,PC-3538,Logoff
{E1W2-H5CU45JU-7421AEQR},01-04-2010 12:40,NBP0188,PC-3645,Logon
{B7W1-M9CS62EK-8565VWRX},01-04-2010 16:06,NBP0188,PC-3645,Logoff
{I2P3-P5MY92RX-5178VZDU},01-04-2010 07:14,LPH0189,PC-3846,Logon
{R0R8-O1TX71CQ-8264DXPB},01-04-2010 11:33,LPH0189,PC-3846,Logon
{M1G6-I4PM93TL-2225SHCW},01-04-2010 16:20,LPH0189,PC-3846,Logoff
{Y1L0-X9UE91FW-8313VPDC},01-04-2010 07:38,JJB0190,PC-1518,Logon
{E7M7-E6HC24EC-8591HCSA},01-04-2010 18:38,JJB0190,PC-1518,Logoff
{R3P9-A4ML23AL-0417IUAF},01-04-2010 07:26,DHM0191,PC-2931,Logon
{J5E4-M4TN44WI-1769RKBR},01-04-2010 15:09,DHM0191,PC-2931,Logoff
{Y5J3-K7DD51AS-9176KHDY},01-04-2010 08:13,CMS0192,PC-3663,Logon
{I1I4-K5SD12TD-2847ETUW},01-04-2010 17:19,CMS0192,PC-3663,Logoff
{V4J1-C7LK65XW-2625OINC},01-04-2010 07:37,PEJ0193,PC-1313,Logon
{P9I5-R0ZU85XM-4536WXJP},01-04-2010 11:42,PEJ0193,PC-1313,Logon
{W7L0-A9LR99CB-8957IULQ},01-04-2010 17:36,PEJ0193,PC-1313,Logoff
{K3U0-N9OV04SG-7458VEXK},01-04-2010 07:40,SAB0194,PC-2274,Logon
{F4B5-G3RT81DY-8473EVXI},01-04-2010 18:48,SAB0194,PC-2274,Logoff
{V6S4-V1VI59XL-8282LZTO},01-04-2010 09:07,ARR0195,PC-7490,Logon
{I8K2-D2JC95VM-2829JVBG},01-04-2010 17:00,ARR0195,PC-7490,Logoff
{Y2D4-N1RB32SL-1149WDTS},01-04-2010 07:57,VTV0196,PC-2990,Logon
{A5P0-O3PL74HF-8160SYYG},01-04-2010 17:02,VTV0196,PC-2990,Logoff
{X6Y8-Y4EP97NE-7881BRJB},01-04-2010 08:02,RBC0197,PC-2249,Logon
{K7N7-X0GG24LZ-1130AWRR},01-04-2010 18:03,RBC0197,PC-2249,Logoff
{J1G8-P3HA29QQ-9964LIPN},01-04-2010 07:48,KMH0198,PC-5088,Logon
{J3I8-S0GB66MI-5102SKDZ},01-04-2010 18:31,KMH0198,PC-5088,Logoff
{N8A9-T4GH05UG-7176YRAI},01-04-2010 07:53,LMM0199,PC-2617,Logon
{R4A9-R7HH62IM-5298SSJN},01-04-2010 16:07,LMM0199,PC-2617,Logoff
{W9P8-H0DZ19WC-2957RTFY},01-04-2010 08:57,WEP0200,PC-6115,Logon
{T9V2-E6CX04BD-3036PBBZ},01-04-2010 13:03,WEP0200,PC-6115,Logon
{P4F1-B6IR21SF-4343VVUA},01-04-2010 18:02,WEP0200,PC-6115,Logoff
{F3W0-Q6EA33RF-9199ISFC},01-04-2010 08:29,ACG0201,PC-2580,Logon
{L0O8-N5BQ90TD-3754XWHF},01-04-2010 17:24,ACG0201,PC-2580,Logoff
{Q8N8-S2EC04PX-4901JPHN},01-04-2010 08:55,FER0202,PC-1375,Logon
{I1F6-W4YU09VP-8636PKAH},01-04-2010 15:33,FER0202,PC-1375,Logoff
{H6W6-M5TU61OF-8013DOIR},01-04-2010 08:36,PRM0203,PC-1465,Logon
{P2H1-A2JH43XF-7454PZDW},01-04-2010 13:21,PRM0203,PC-1465,Logon
{C1P0-T5RA86IA-2883RTYK},01-04-2010 19:49,PRM0203,PC-1465,Logoff
{C0J5-D2JM75SS-7652NKJM},01-04-2010 07:03,SUH0204,PC-3657,Logon
{E1Q4-J3TH26IU-4179YNMF},01-04-2010 10:35,SUH0204,PC-3657,Logon
{D9U6-J3GK85BV-7771XVLF},01-04-2010 16:01,SUH0204,PC-3657,Logoff
{W6R7-V2TC06HU-7044VQEJ},01-04-2010 07:55,DAW0205,PC-5959,Logon
{Y1S8-J1KM29JV-1252DDSF},01-04-2010 12:07,DAW0205,PC-5959,Logon
{I9N3-X2AT74BO-3838WUHC},01-04-2010 16:52,DAW0205,PC-5959,Logoff
{V2A9-K2UK25RF-6087NESF},01-04-2010 08:03,ACB0206,PC-4402,Logon
{D4P4-Q4SL33GZ-7642VQUO},01-04-2010 17:45,ACB0206,PC-4402,Logoff
{X7B3-N7GU36WO-6804VQBZ},01-04-2010 07:46,SIC0207,PC-3178,Logon
{D1E0-C0AF81ER-2042FTCV},01-04-2010 18:49,SIC0207,PC-3178,Logoff
{V4V3-B8TR24NL-3073ENXP},01-04-2010 08:54,CHN0208,PC-7801,Logon
{I5J1-W8AE88GU-3455TVXD},01-04-2010 16:30,CHN0208,PC-7801,Logoff
{V6C8-L6RT66NR-0425QRFV},01-04-2010 07:13,CAK0209,PC-8501,Logon
{R0Q4-F5EN05SS-9674PVLZ},01-04-2010 16:10,CAK0209,PC-8501,Logoff
{R6Y7-M5HP44PA-5227FYBT},01-04-2010 07:03,CWA0210,PC-1106,Logon
{T4K7-E5TS24HK-5179ISZW},01-04-2010 16:15,CWA0210,PC-1106,Logoff
{K0Y1-N4AA97WS-2812ITWA},01-04-2010 08:29,AAB0211,PC-6162,Logon
{C8Z5-R6NZ81QL-6327BPVU},01-04-2010 18:05,AAB0211,PC-6162,Logoff
{M7Q7-H2QE00TW-2747EOJL},01-04-2010 08:13,MHG0212,PC-8084,Logon
{I6M3-H3FU60TZ-4245TJPP},01-04-2010 19:09,MHG0212,PC-8084,Logoff
{Y9Q8-T0JD27AG-7396RIKT},01-04-2010 07:21,BDH0213,PC-5271,Logon
{A8Y7-V0JN77WY-7496OWSN},01-04-2010 15:38,BDH0213,PC-5271,Logoff
{T4X7-K7RI17DZ-5709GEAM},01-04-2010 06:46,CBA0214,PC-6187,Logon
{R7W8-S0JK38ZK-5297VXCQ},01-04-2010 15:36,CBA0214,PC-6187,Logoff
{X8F6-D0BZ50UJ-6394ZGEY},01-04-2010 07:41,KSF0215,PC-7697,Logon
{Y5G0-X3HL13ZN-6102OLVZ},01-04-2010 17:53,KSF0215,PC-7697,Logoff
{G6B1-R8BK08QX-9521XMJC},01-04-2010 08:12,JHW0216,PC-6258,Logon
{C8M3-E8XA97XE-3245POIY},01-04-2010 12:14,JHW0216,PC-6258,Logon
{S7C7-N4GA40LS-2754AGYU},01-04-2010 15:01,JHW0216,PC-6258,Logoff
{T6N1-O7EZ70RP-0187AVHL},01-04-2010 07:51,ACC0217,PC-1840,Logon
{I2S3-A0LW79JY-6386DBLN},01-04-2010 19:13,ACC0217,PC-1840,Logoff
{F4B3-U0LE81VK-6221XKBB},01-04-2010 07:31,NJJ0218,PC-6872,Logon
{X2A6-B1PJ45PU-7424TQLX},01-04-2010 16:37,NJJ0218,PC-6872,Logoff
{F0Z1-H6LT76DC-4441ZTNW},01-04-2010 08:55,GEC0219,PC-0038,Logon
{N6R9-M6QM66VE-7629ETLF},01-04-2010 18:12,GEC0219,PC-0038,Logoff
{O0Y8-Y6TS55US-8221VVLL},01-04-2010 08:50,AJB0220,PC-4281,Logon
{H6K0-J1VL91FG-5030GKJX},01-04-2010 18:31,AJB0220,PC-4281,Logoff
{N1U9-U9WO09EP-0574SNTO},01-04-2010 07:13,RBH0221,PC-8909,Logon
{Z2B1-T9WT56YA-9254AVPE},01-04-2010 15:00,RBH0221,PC-8909,Logoff
{N1L9-X2UU30SA-0970TNFM},01-04-2010 08:11,OPP0222,PC-0073,Logon
{W4F3-A2ZT66DT-1635EDGW},01-04-2010 13:39,OPP0222,PC-0073,Logon
{H3W2-B6VK75MO-6448BPKA},01-04-2010 19:09,OPP0222,PC-0073,Logoff
{L5U9-C6DV84XE-2076TFNH},01-04-2010 08:57,ACB0223,PC-1568,Logon
{X8W9-S6ZK81NK-0921BBNM},01-04-2010 14:40,ACB0223,PC-1568,Logon
{C6X4-E1DB93KK-8874WDVN},01-04-2010 17:51,ACB0223,PC-1568,Logoff
{L0K7-Y7ZI30SC-5328FGRZ},01-04-2010 07:12,NOT0224,PC-8053,Logon
{B1I4-F5ZY93DW-7358OJGC},01-04-2010 15:48,NOT0224,PC-8053,Logoff
{D6R2-L7IW55UN-1126NMJA},01-04-2010 08:06,JOP0225,PC-6036,Logon
{T6V6-R6GZ28EN-1827CDQI},01-04-2010 11:39,JOP0225,PC-6036,Logon
{L1M1-K5XR58YX-3116RPHD},01-04-2010 18:06,JOP0225,PC-6036,Logoff
{M5Z7-T2AD00FB-7017DTAH},01-04-2010 07:36,AAP0226,PC-6536,Logon
{A4X2-Y7SV60UV-5933TDOG},01-04-2010 18:56,AAP0226,PC-6536,Logoff
{Q1X2-U7VF91QG-2950VAIL},01-04-2010 07:04,BWN0227,PC-4076,Logon
{K1Y8-G8QH04FT-7371JEUJ},01-04-2010 12:51,BWN0227,PC-4076,Logon
{R4R3-G6EM86ND-4125EAZC},01-04-2010 15:22,BWN0227,PC-4076,Logoff
{N5K7-O4CX01KU-4967JBZF},01-04-2010 09:03,MVB0228,PC-8793,Logon
{G0T2-U9QJ16KI-5632ZSGU},01-04-2010 14:27,MVB0228,PC-8793,Logon
{T4M9-Q7HM31DN-6835NCXJ},01-04-2010 18:00,MVB0228,PC-8793,Logoff
{P6K2-F4AD23MZ-7263VUVN},01-04-2010 08:39,CDH0229,PC-7784,Logon
{M8D9-P7EW44XP-1463OXQA},01-04-2010 18:45,CDH0229,PC-7784,Logoff
{H0G5-J6GD92UV-3663FJCL},01-04-2010 07:50,CBS0230,PC-1769,Logon
{U9H8-W8CB98IT-3707ALCO},01-04-2010 13:35,CBS0230,PC-1769,Logon
